path,labels,total,n_samples,sampling_rate,duration
38ec92e0b6,मेरो नीजि जीवनमा धेरै व्यस्त भएर मेरो जवाफ निकै ढिलो भएको छ।,60,160965,22050,7
94d050fc58,यसलाई मुख्य रूपले दैलेख कालिकोट र अछाममा प्रयोग भएको पाइन्छ।,60,198450,22050,9
a28b2d7618,यसरी विस्तार भएको क्षेत्र नै हालसम्मको खोटाङ जिल्ला रहेको छ।,60,141120,22050,6
e8c250e275,पुरानागाउँ रामेछाप जिल्लामा अवस्थित एक गाउँ विकास समिति हो।,59,187425,22050,8
876f9e209d,उनको माता पिताले सानो इन्टेरियर डिजाइनिन्गको व्यापार गर्दथे,59,207270,22050,9
96c9d06fab,यसमा फरहानले पैसा मात्र लगाएका छैनन् संवाद पनि लेखेका हुन्।,59,158760,22050,7
254ae08e73,कुबुकस्थली रामेछाप जिल्लामा अवस्थित एक गाउँ विकास समिति हो।,59,169785,22050,7
0f3bd0fc77,प्रजातान्त्रिक जनमुक्ति पार्टी नेपालको एउटा राजनीतिक दल हो।,59,156555,22050,7
fa165d25ee,लेस्सेर हिमालय सुरू हुनासाथ तुरुन्तै उचाइ बढेर गएको पाइन्छ।,59,156555,22050,7
5fd489d59f,नन्द नगर कपिलवस्तु जिल्लामा पर्ने एउटा गाउँ विकास समिति हो।,59,158760,22050,7
b4141930d2,कुनै सम्म सतहमा चिप्लिएर र धेरैजसो अझेट्टिएर लड्ने गर्दछन्।,59,160965,22050,7
699df8309c,खुँदिखोला जलविद्युत लमजुङ जिल्लाको निर्माणाधीन परियोजना हो।,59,138915,22050,6
47a3530830,यो पत्रिकाको सम्पादन कार्य गङ्गालक्ष्मी वजिमयद्वारा भएको छ।,59,160965,22050,7
becac8f391,प्रकाशको गुण एवं त्यसको संरचनाको अध्ययनलाई अप्टिक्स भनिन्छ।,59,141120,22050,6
8c7a6a0eb8,भरसक जतासुकैको वा केटाकेटीले ल्याएको च्याउ खाँदै नखानुहोस्।,59,163170,22050,7
ef2b99e50f,यो पत्रिकाको सम्पादन कार्य भेषराज शर्मा र अरूद्वारा भएको छ।,59,136710,22050,6
841a580653,पुष्प नेपाली नेपालका वरिष्ठ गायक गीतकार तथा सङ्गीतकार हुन्।,59,154350,22050,7
04e86c6432,पाटनमा जन्मेका यिनले चीनमा गएर आफ्नो वास्तुकला देखाएका थिए।,59,191835,22050,8
33a812dda5,अरुणोदय कलेज चितवन जिल्लाको गीतानगरमा अवस्थित एउटा कलेज हो।,59,149940,22050,6
0aa3cea3f4,अहमदनगरका शिक्षण संस्थाहरूमा सबै भागदेखि विद्यार्थी आउँछन्।,59,169785,22050,7
